word,label,bound,flag,radical,pinyin
胰,O,B,n,月,yí
腺,O,E,n,月,xiàn
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
胰,O,B,n,月,yí
腺,O,E,n,月,xiàn
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
。,O,S,x,UNK,UNK
湿,O,B,z,氵,shī
热,S-ZH,E,z,灬,rè
互,O,B,v,二,hù
阻,O,E,v,阝,zǔ
中,O,B,n,丨,zhōng
焦,O,E,n,灬,jiāo
延,O,B,ns,廴,yán
及,O,E,ns,又,jí
胰,O,B,n,月,yí
腺,O,E,n,月,xiàn
，,O,S,x,UNK,UNK
不,O,S,d,一,bù
通,O,B,n,辶,tōng
则,O,E,n,刂,zé
痛,S-ZH,S,a,疒,tòng
。,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
9,O,M,m,UNK,UNK
7,O,M,m,UNK,UNK
3,O,E,m,UNK,UNK
年,O,S,m,干,nián
3,O,S,m,UNK,UNK
月,O,S,m,月,yuè
9,O,S,m,UNK,UNK
日,O,S,m,日,rì
中,O,B,t,丨,zhōng
午,O,E,t,十,wǔ
过,O,S,ug,辶,guò
食,O,B,n,飠,shí
油,S-FY,E,n,氵,yóu
荤,O,S,ng,艹,hūn
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
人,O,B,n,人,rén
夜,O,E,n,夕,yè
上,O,S,f,一,shàng
腹,O,B,n,月,fù
部,O,E,n,阝,bù
剧,O,B,a,刂,jù
烈,O,E,a,灬,liè
疼,B-ZZ,B,n,疒,téng
痛,E-ZZ,E,n,疒,tòng
，,O,S,x,UNK,UNK
拒,B-ZZ,B,i,扌,jù
按,E-ZZ,E,i,扌,àn
，,O,S,x,UNK,UNK
并,O,S,c,干,bìng
向,O,S,p,口,xiàng
腰,O,B,n,月,yāo
部,O,E,n,阝,bù
放,O,B,v,攵,fàng
射,O,E,v,寸,shè
，,O,S,x,UNK,UNK
恶,B-ZZ,B,n,心,è
心,I-ZZ,E,n,心,xīn
欲,I-ZZ,S,d,欠,yù
吐,E-ZZ,S,v,口,tǔ
，,O,S,x,UNK,UNK
口,B-ZZ,S,q,口,kǒu
干,E-ZZ,S,v,干,gān
便,B-ZZ,B,a,亻,biàn
秘,E-ZZ,E,a,禾,mì
。,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
老,O,E,nr,耂,lǎo
据,O,S,p,扌,jù
急,O,B,n,心,jí
性,O,E,n,忄,xìng
胰,O,B,n,月,yí
腺,O,M,n,月,xiàn
炎,O,E,n,火,yán
之,O,S,u,丶,zhī
症,O,B,n,疒,zhèng
状,O,E,n,犬,zhuàng
表,O,B,v,衣,biǎo
现,O,E,v,见,xiàn
，,O,S,x,UNK,UNK
心,O,B,s,心,xīn
下,O,E,s,一,xià
剧,O,B,n,刂,jù
痛,S-ZH,E,n,疒,tòng
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
拒,B-ZZ,B,i,扌,jù
按,E-ZZ,E,i,扌,àn
，,O,S,x,UNK,UNK
痛,S-ZH,B,v,疒,tòng
引,O,E,v,弓,yǐn
两,B-ZZ,S,m,一,liǎng
胁,E-ZZ,S,ng,月,xié
，,O,S,x,UNK,UNK
腹,B-ZZ,B,n,月,fù
胀,E-ZZ,M,n,月,zhàng
满,O,E,n,氵,mǎn
，,O,S,x,UNK,UNK
呕,B-ZZ,B,v,口,ǒu
吐,E-ZZ,E,v,口,tǔ
，,O,S,x,UNK,UNK
嗳,O,S,e,口,ǎi
腐,O,S,a,肉,fǔ
，,O,S,x,UNK,UNK
苔,B-SX,B,n,艹,tái
腻,E-SX,E,n,月,nì
或,O,S,c,戈,huò
黄,O,S,n,黄,huáng
，,O,S,x,UNK,UNK
脉,B-MX,S,ng,月,mài
弦,I-MX,S,n,弓,xián
滑,E-MX,S,v,氵,huá
等,O,S,u,竹,děng
，,O,S,x,UNK,UNK
认,O,B,v,讠,rèn
为,O,E,v,丶,wéi
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
属,O,S,v,尸,shǔ
少,O,B,n,小,shǎo
阳,S-ZH,E,n,阝,yáng
阳,S-ZH,B,nr,阝,yáng
明,O,E,nr,日,míng
合,O,B,n,口,hé
病,O,E,n,疒,bìng
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
则,O,S,d,刂,zé
据,O,S,p,扌,jù
“,O,S,x,UNK,UNK
心,O,S,n,心,xīn
胃,O,B,n,月,wèi
痛,S-ZH,E,n,疒,tòng
须,O,S,d,页,xū
用,O,B,v,用,yòng
劫,O,E,v,力,jié
药,O,S,n,艹,yào
”,O,S,x,UNK,UNK
、,O,S,x,UNK,UNK
“,O,S,x,UNK,UNK
痛,S-ZH,S,a,疒,tòng
甚,O,B,r,甘,shèn
者,O,E,r,耂,zhě
，,O,S,x,UNK,UNK
脉,O,S,ng,月,mài
或,O,S,c,戈,huò
伏,O,S,nr,亻,fú
，,O,S,x,UNK,UNK
用,O,B,n,用,yòng
药,O,E,n,艹,yào
不,O,B,a,一,bù
宜,O,E,a,宀,yí
守,O,B,v,宀,shǒu
补,O,E,v,衤,bǔ
”,O,S,x,UNK,UNK
、,O,S,x,UNK,UNK
“,O,S,x,UNK,UNK
通,O,B,n,辶,tōng
则,O,E,n,刂,zé
不,O,S,d,一,bù
痛,S-ZH,S,a,疒,tòng
”,O,S,x,UNK,UNK
等,O,S,u,竹,děng
原,O,B,n,厂,yuán
则,O,E,n,刂,zé
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
曾,O,S,d,曰,zēng
用,O,S,p,用,yòng
大,B-FJ,S,n,大,dà
柴,I-FJ,B,nr,木,chái
胡,I-FJ,E,nr,月,hú
汤,E-FJ,B,nr,氵,tāng
加,O,E,nr,力,jiā
芒,B-FY,B,n,艹,máng
硝,E-FY,E,n,石,xiāo
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
而,O,S,c,而,ér
取,O,B,v,又,qǔ
效,O,E,v,攵,xiào
，,O,S,x,UNK,UNK
以,O,B,f,人,yǐ
后,O,E,f,口,hòu
逐,O,B,d,辶,zhú
步,O,E,d,止,bù
精,O,B,n,米,jīng
简,O,E,n,竹,jiǎn
而,O,B,c,而,ér
为,O,E,c,丶,wéi
案,O,S,ng,木,àn
中,O,S,f,丨,zhōng
6,O,S,m,UNK,UNK
味,O,S,n,口,wèi
药,O,B,n,艹,yào
物,O,E,n,牜,wù
，,O,S,x,UNK,UNK
取,O,S,v,又,qǔ
大,B-FY,B,b,大,dà
黄,E-FY,E,b,黄,huáng
之,O,S,u,丶,zhī
苦,O,B,n,艹,kǔ
寒,O,E,n,宀,hán
泻,O,B,n,氵,xiè
火,O,E,n,火,huǒ
，,O,S,x,UNK,UNK
荡,O,B,v,艹,dàng
涤,O,E,v,氵,dí
肠,O,B,n,月,cháng
胃,O,E,n,月,wèi
；,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
芒,B-FY,B,n,艹,máng
硝,E-FY,E,n,石,xiāo
之,O,S,u,丶,zhī
