word,label,bound,flag,radical,pinyin
痢,O,B,n,疒,lì
疾,O,E,n,疒,jí
。,O,S,x,UNK,UNK
寒,O,B,a,宀,hán
湿,O,E,a,氵,shī
痢,O,S,n,疒,lì
。,O,S,x,UNK,UNK
临,O,B,i,丨,lín
床,O,M,i,广,chuáng
表,O,M,i,衣,biǎo
现,O,E,i,见,xiàn
痢,O,B,n,疒,lì
下,O,E,n,一,xià
赤,O,B,z,赤,chì
白,O,E,z,白,bái
粘,O,B,v,米,nián
冻,O,E,v,冫,dòng
，,O,S,x,UNK,UNK
白,O,B,nr,白,bái
多,O,M,nr,夕,duō
赤,O,E,nr,赤,chì
少,O,S,a,小,shǎo
，,O,S,x,UNK,UNK
或,O,S,c,戈,huò
纯,O,B,v,纟,chún
为,O,E,v,丶,wéi
白,O,B,n,白,bái
冻,O,E,n,冫,dòng
.,O,S,m,UNK,UNK
腹,B-ZZ,B,n,月,fù
痛,E-ZZ,E,n,疒,tòng
、,O,S,x,UNK,UNK
里,O,S,f,里,lǐ
急,O,B,d,心,jí
后,O,E,d,口,hòu
重,O,S,a,里,zhòng
，,O,S,x,UNK,UNK
口,O,S,q,口,kǒu
淡,O,S,a,氵,dàn
乏,O,B,a,丿,fá
味,O,E,a,口,wèi
，,O,S,x,UNK,UNK
脘,O,S,g,月,wǎn
闷,O,B,i,门,mèn
不,B-ZZ,M,i,一,bù
渴,E-ZZ,E,i,氵,kě
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
头,B-ZZ,S,n,大,tóu
重,I-ZZ,B,v,里,zhòng
身,I-ZZ,E,v,身,shēn
困,E-ZZ,S,an,囗,kùn
.,O,S,m,UNK,UNK
舌,B-SX,S,n,舌,shé
淡,E-SX,S,a,氵,dàn
、,O,S,x,UNK,UNK
苔,B-SX,S,ng,艹,tái
白,I-SX,B,n,白,bái
腻,E-SX,E,n,月,nì
，,O,S,x,UNK,UNK
脉,B-MX,S,ng,月,mài
濡,I-MX,S,vg,氵,rú
缓,E-MX,S,v,纟,huǎn
。,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
提,O,B,v,扌,tí
要,O,E,v,覀,yào
①,O,S,x,UNK,UNK
辨,O,B,v,辛,biàn
证,O,E,v,讠,zhèng
要,O,B,n,覀,yào
点,O,E,n,灬,diǎn
:,O,S,x,UNK,UNK
痢,O,B,n,疒,lì
下,O,E,n,一,xià
白,O,B,n,白,bái
冻,O,E,n,冫,dòng
，,O,S,x,UNK,UNK
白,O,B,nr,白,bái
多,O,M,nr,夕,duō
赤,O,E,nr,赤,chì
少,O,S,a,小,shǎo
，,O,S,x,UNK,UNK
口,B-ZZ,B,i,口,kǒu
淡,I-ZZ,M,i,氵,dàn
不,I-ZZ,M,i,一,bù
渴,E-ZZ,E,i,氵,kě
，,O,S,x,UNK,UNK
舌,B-SX,S,n,舌,shé
淡,E-SX,S,a,氵,dàn
，,O,S,x,UNK,UNK
苔,B-SX,S,ng,艹,tái
白,I-SX,B,n,白,bái
腻,E-SX,E,n,月,nì
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
②,O,S,x,UNK,UNK
辨,O,S,v,辛,biàn
体,O,B,n,亻,tǐ
质,O,E,n,贝,zhì
：,O,S,x,UNK,UNK
本,O,S,r,木,běn
证,O,S,n,讠,zhèng
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
，,O,S,x,UNK,UNK
多,O,S,m,夕,duō
为,O,S,p,丶,wéi
素,O,B,n,糸,sù
体,O,E,n,亻,tǐ
阳,S-ZH,B,nr,阝,yáng
虚,S-ZH,E,nr,虍,xū
。,O,S,x,UNK,UNK
如,O,S,v,女,rú
《,O,S,x,UNK,UNK
景,O,B,nr,日,jǐng
岳,O,M,nr,山,yuè
全,O,M,nr,入,quán
书,O,E,nr,乙,shū
.,O,S,x,UNK,UNK
痢,O,B,n,疒,lì
疾,O,E,n,疒,jí
》,O,S,x,UNK,UNK
说,O,S,v,讠,shuō
，,O,S,x,UNK,UNK
以,O,S,p,人,yǐ
胃,O,S,n,月,wèi
弱,O,S,a,弓,ruò
阳,S-ZH,B,nr,阝,yáng
虚,S-ZH,E,nr,虍,xū
，,O,S,x,UNK,UNK
而,O,S,c,而,ér
因,O,S,p,囗,yīn
寒,O,B,a,宀,hán
伤,O,E,a,亻,shāng
脏,O,B,n,月,zàng
者,O,E,n,耂,zhě
，,O,S,x,UNK,UNK
此,O,B,r,止,cǐ
辈,O,E,r,车,bèi
极,O,S,d,木,jí
多,O,S,m,夕,duō
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
”,O,S,x,UNK,UNK
③,O,S,x,UNK,UNK
辨,O,S,v,辛,biàn
预,O,B,d,页,yù
后,O,E,d,口,hòu
转,O,B,v,车,zhuǎn
归,O,E,v,彐,guī
:,O,S,x,UNK,UNK
本,O,S,r,木,běn
证,O,B,n,讠,zhèng
日,O,E,n,日,rì
久,O,S,a,丿,jiǔ
，,O,S,x,UNK,UNK
脾,B-ZH,S,n,月,pí
肾,I-ZH,B,n,月,shèn
亏,E-ZH,E,n,二,kuī
虚,S-ZH,S,d,虍,xū
，,O,S,x,UNK,UNK
可,O,S,v,口,kě
转,O,B,v,车,zhuǎn
化,O,E,v,亻,huà
为,O,S,p,丶,wéi
虚,S-ZH,B,a,虍,xū
寒,O,E,a,宀,hán
痢,O,S,n,疒,lì
或,O,S,c,戈,huò
休,O,B,n,亻,xiū
息,O,M,n,心,xī
痢,O,E,n,疒,lì
。,O,S,x,UNK,UNK
若,O,S,c,艹,ruò
脾,O,B,n,月,pí
阳,S-ZH,E,n,阝,yáng
虚,S-ZH,B,a,虍,xū
弱,O,E,a,弓,ruò
，,O,S,x,UNK,UNK
胃,O,B,n,月,wèi
家,O,E,n,宀,jiā
虚,S-ZH,B,a,虍,xū
冷,S-ZH,E,a,冫,lěng
，,O,S,x,UNK,UNK
上,O,B,v,一,shàng
逆,O,E,v,辶,nì
呕,B-ZZ,B,v,口,ǒu
吐,E-ZZ,E,v,口,tǔ
不,O,S,d,一,bù
食,O,S,v,飠,shí
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
可,O,B,v,口,kě
成,O,E,v,戈,chéng
噤,O,B,n,口,jìn
口,O,M,n,口,kǒu
痢,O,E,n,疒,lì
。,O,S,x,UNK,UNK
理,O,B,n,王,lǐ
法,O,E,n,氵,fǎ
概,O,B,v,木,gài
要,O,E,v,覀,yào
寒,O,B,a,宀,hán
湿,O,E,a,氵,shī
客,O,S,ng,宀,kè
于,O,S,p,二,yú
肠,O,B,n,月,cháng
胃,O,E,n,月,wèi
，,O,S,x,UNK,UNK
气,O,B,n,气,qì
血,B-ZH,E,n,血,xiě
滞,E-ZH,B,v,氵,zhì
涩,O,E,v,氵,sè
，,O,S,x,UNK,UNK
肠,O,S,n,月,cháng
中,O,S,f,丨,zhōng
津,O,B,nz,氵,jīn
液,O,E,nz,氵,yè
凝,O,B,v,冫,níng
滞,O,E,v,氵,zhì
，,O,S,x,UNK,UNK
运,O,B,vn,辶,yùn
化,O,E,vn,亻,huà
失,O,B,a,大,shī
常,O,E,a,巾,cháng
，,O,S,x,UNK,UNK
传,O,B,n,亻,chuán
导,O,E,n,寸,dǎo
失,O,B,n,大,shī
司,O,E,n,口,sī
，,O,S,x,UNK,UNK
是,O,S,v,日,shì
寒,O,B,a,宀,hán
湿,O,E,a,氵,shī
痢,O,B,n,疒,lì
的,O,E,n,白,dí
主,O,B,b,丶,zhǔ
要,O,E,b,覀,yào
病,O,B,n,疒,bìng
机,O,E,n,木,jī
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
治,O,B,v,氵,zhì
宜,O,E,v,宀,yí
温,B-ZF,S,v,氵,wēn
中,I-ZF,S,f,丨,zhōng
燥,I-ZF,B,a,火,zào
湿,E-ZF,E,a,氵,shī
，,O,S,x,UNK,UNK
散,O,B,n,攵,sàn
寒,O,E,n,宀,hán
导,O,B,v,寸,dǎo
滞,O,E,v,氵,zhì
。,O,S,x,UNK,UNK
不,O,B,v,一,bù
换,O,E,v,扌,huàn
金,O,S,n,金,jīn
正,B-FJ,B,n,止,zhèng
气,I-FJ,E,n,气,qì
散,E-FJ,S,v,攵,sàn
加,O,B,v,力,jiā
味,O,E,v,口,wèi
。,O,S,x,UNK,UNK
藿,B-FY,B,n,艹,huò
香,E-FY,E,n,香,xiāng
:,O,S,x,UNK,UNK
9,O,S,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
苍,B-FY,B,n,艹,cāng
术,E-FY,E,n,木,shù
:,O,S,x,UNK,UNK
9,O,S,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
厚,B-FY,B,a,厂,hòu
朴,E-FY,E,a,木,pǔ
:,O,S,x,UNK,UNK
9,O,S,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
陈,B-FY,B,nr,阝,chén
皮,E-FY,E,nr,皮,pí
:,O,S,x,UNK,UNK
1,O,B,m,UNK,UNK
0,O,E,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
半,B-FY,B,n,十,bàn
夏,E-FY,E,n,夂,xià
:,O,S,x,UNK,UNK
9,O,S,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
甘,B-FY,B,n,甘,gān
草,E-FY,E,n,艹,cǎo
:,O,S,x,UNK,UNK
3,O,S,m,UNK,UNK
克,O,S,nr,十,kè
;,O,S,x,UNK,UNK
生,B-FY,B,n,生,shēng
姜,E-FY,E,n,女,jiāng
:,O,S,x,UNK,UNK
3,O,S,m,UNK,UNK
片,O,S,q,片,piàn
;,O,S,x,UNK,UNK
大,B-FY,B,n,大,dà
枣,E-FY,E,n,木,zǎo
:,O,S,x,UNK,UNK
4,O,S,m,UNK,UNK
枚,O,S,m,木,méi
;,O,S,x,UNK,UNK
T,O,B,eng,UNK,UNK
R,O,M,eng,UNK,UNK
U,O,M,eng,UNK,UNK
E,O,E,eng,UNK,UNK
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
