word,label,bound,flag,radical,pinyin
便,B-ZZ,B,a,亻,biàn
秘,E-ZZ,E,a,禾,mì
。,O,S,x,UNK,UNK
便,B-ZZ,B,a,亻,biàn
秘,E-ZZ,E,a,禾,mì
。,O,S,x,UNK,UNK
气,O,B,n,气,qì
口,O,M,n,口,kǒu
脉,B-MX,E,n,月,mài
浮,E-MX,B,a,氵,fú
大,O,E,a,大,dà
而,O,S,c,而,ér
轫,O,S,g,车,rèn
，,O,S,x,UNK,UNK
此,O,B,l,止,cǐ
气,O,M,l,气,qì
不,O,M,l,一,bù
运,O,M,l,辶,yùn
而,O,M,l,而,ér
血,O,M,l,血,xiě
不,O,M,l,一,bù
润,O,E,l,氵,rùn
，,O,S,x,UNK,UNK
气,B-ZH,B,n,气,qì
血,I-ZH,E,n,血,xiě
两,I-ZH,S,m,一,liǎng
虚,E-ZH,B,n,虍,xū
故,O,E,n,攵,gù
也,O,S,d,乙,yě
。,O,S,x,UNK,UNK
大,O,B,d,大,dà
便,O,E,d,亻,biàn
不,O,B,a,一,bù
通,O,E,a,辶,tōng
，,O,S,x,UNK,UNK
脤,O,S,x,月,shèn
通,B-FJ,B,z,辶,tōng
幽,I-FJ,E,z,幺,yōu
汤,E-FJ,S,n,氵,tāng
、,O,S,x,UNK,UNK
润,B-FJ,B,n,氵,rùn
肠,I-FJ,E,n,月,cháng
丸,E-FJ,S,ng,丿,wán
俱,O,S,dg,亻,jù
不,O,B,a,一,bù
效,O,E,a,攵,xiào
。,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
大,O,B,d,大,dà
便,O,E,d,亻,biàn
不,O,B,a,一,bù
通,O,E,a,辶,tōng
，,O,S,x,UNK,UNK
服,O,S,v,月,fú
通,B-FJ,B,z,辶,tōng
幽,I-FJ,E,z,幺,yōu
汤,E-FJ,S,n,氵,tāng
、,O,S,x,UNK,UNK
润,B-FJ,B,n,氵,rùn
肠,I-FJ,E,n,月,cháng
丸,E-FJ,S,ng,丿,wán
而,O,S,c,而,ér
无,O,B,a,一,wú
效,O,E,a,攵,xiào
，,O,S,x,UNK,UNK
证,O,B,n,讠,zhèng
明,O,E,n,日,míng
此,O,B,r,止,cǐ
病,O,E,r,疒,bìng
不,O,S,d,一,bù
属,O,S,v,尸,shǔ
血,O,B,n,血,xiě
虚,S-ZH,E,n,虍,xū
便,B-ZZ,B,a,亻,biàn
秘,E-ZZ,E,a,禾,mì
与,O,S,p,一,yǔ
阴,S-ZH,B,nr,阝,yīn
虚,S-ZH,E,nr,虍,xū
便,B-ZZ,B,a,亻,biàn
秘,E-ZZ,E,a,禾,mì
。,O,S,x,UNK,UNK
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
脉,O,S,ng,月,mài
微,O,B,n,彳,wēi
气,O,E,n,气,qì
弱,O,S,a,弓,ruò
，,O,S,x,UNK,UNK
气,O,B,n,气,qì
口,O,M,n,口,kǒu
脉,B-MX,E,n,月,mài
浮,E-MX,B,a,氵,fú
大,O,E,a,大,dà
而,O,S,c,而,ér
软,O,S,n,车,ruǎn
，,O,S,x,UNK,UNK
seg,seg,seg,seg,seg,seg
用,O,S,p,用,yòng
补,B-FJ,B,v,衤,bǔ
中,I-FJ,E,v,丨,zhōng
益,I-FJ,B,nr,皿,yì
气,I-FJ,M,nr,气,qì
汤,E-FJ,E,nr,氵,tāng
重,O,B,d,里,zhòng
加,O,E,d,力,jiā
当,B-FY,B,v,彐,dāng
归,E-FY,E,v,彐,guī
，,O,S,x,UNK,UNK
在,O,S,p,土,zài
